lat	lon	color
-27.500007666666665	153.01400116666667	000000
-27.500007666666665	153.01400116666667
-27.500019166666668	153.014011
-27.500010666666668	153.01400816666666
-27.500005	153.01400783333332
-27.500013	153.01401283333334
-27.500014666666665	153.01401716666666
-27.500021666666665	153.01401783333333
-27.500021333333333	153.01401983333332
-27.500035666666665	153.01402933333333
-27.500041333333332	153.0140305
-27.500048	153.01403516666667
-27.500063833333332	153.014047
-27.500069333333332	153.01404583333334
-27.500077	153.01405133333333
-27.500079333333332	153.01405166666666
-27.500081166666668	153.0140515
-27.500084166666667	153.01404116666666
-27.500072333333332	153.01403466666667
-27.5000625	153.01402783333333
-27.500074	153.0140225
-27.500075	153.01401633333333
-27.500073333333333	153.01401483333333
-27.5000725	153.01401583333333
-27.500067833333333	153.01401433333334
-27.500068666666667	153.01402333333334
-27.500061666666667	153.01402183333335
-27.500065333333332	153.0140245
-27.500065	153.01402616666667
-27.500067666666666	153.01403083333332
-27.500067333333334	153.01403216666668
-27.500066833333335	153.01402983333332
-27.500072666666668	153.01402983333332
-27.500074166666668	153.0140305
-27.500072666666668	153.0140285
-27.500074666666666	153.01402633333333
-27.500077166666667	153.0140265
-27.500066	153.01401616666666
-27.500059333333333	153.014013
-27.500065333333332	153.01401566666667
-27.500067833333333	153.01401316666667
-27.500080666666666	153.01401616666666
-27.500080666666666	153.01401533333333
-27.500098333333334	153.01401033333335
-27.500105333333334	153.01400333333333
-27.500088666666667	153.01399316666667
-27.500100833333335	153.01399233333333
-27.500107	153.01398433333333
-27.50011616666667	153.01398083333333
-27.500120166666665	153.01397433333332
-27.50011883333333	153.01396816666667
-27.500129833333332	153.01396683333334
-27.5001485	153.01396933333334
-27.500182	153.01398
-27.5002115	153.01398933333334
-27.500216666666667	153.0139875
-27.500223833333333	153.013985
-27.500232666666665	153.0139885
-27.500227166666665	153.01398666666665
-27.500210166666665	153.01397883333334
-27.500196	153.01397383333332
-27.5001875	153.01397283333333
-27.500184833333332	153.01397316666666
-27.500180833333335	153.01397366666666
-27.5001785	153.01397383333332
-27.5001595	153.01396733333334
-27.500156166666667	153.01396283333332
-27.500154666666667	153.01395516666668
-27.500167666666666	153.01395566666667
-27.500164666666667	153.0139515
-27.500160166666667	153.01394566666667
-27.500170333333333	153.01394566666667
-27.500177333333333	153.01394466666667
-27.500193	153.01395233333332
-27.500195833333333	153.01395183333332
-27.500204166666666	153.01395916666667
-27.500177	153.0139435
-27.50015	153.01392866666666
-27.500113833333334	153.01391983333335
-27.500084	153.01391416666667
-27.500060333333334	153.01390316666667
-27.500043666666667	153.01389883333334
-27.500046166666667	153.013903
-27.500054	153.01390483333333
-27.500066666666665	153.013914
-27.500076666666665	153.01391783333332
-27.5000795	153.013915
-27.500099833333334	153.01392666666666
-27.500092833333333	153.01392966666666
-27.500090333333333	153.01393016666665
-27.500099333333335	153.01393766666666
-27.500105666666666	153.013935
-27.500117833333334	153.01394433333334
-27.500126333333334	153.013951
-27.500127	153.013954
-27.500130166666665	153.01396033333333
-27.500132666666666	153.01396966666667
-27.500137	153.01397216666666
-27.500134166666665	153.01397133333333
-27.500138333333332	153.013978
-27.500140333333334	153.01397866666667
-27.500146833333332	153.01397716666668
-27.500148	153.0139745
-27.500155166666666	153.01397633333335
-27.50015416666667	153.0139775
-27.500181666666666	153.013989
-27.50017933333333	153.0139905
-27.500180833333335	153.01398833333334
-27.500174333333334	153.01398316666666
-27.500180166666667	153.01398633333332
-27.500183833333335	153.01398466666666
-27.500187166666667	153.013993
-27.500189166666665	153.014009
-27.50019916666667	153.01402
-27.5002135	153.0140285
-27.500230666666667	153.01403916666666
-27.500224	153.01403483333334
-27.5002255	153.01403816666667
-27.500230666666667	153.014036
-27.500206833333333	153.01403133333332
-27.500177166666667	153.01402583333333
-27.5001495	153.01402466666667
-27.5001265	153.0140325
-27.500102166666668	153.01404116666666
-27.5000545	153.01402666666667
-27.500020166666665	153.01401233333334
-27.500038666666665	153.01401133333334
-27.500049166666667	153.01400283333334
-27.5000635	153.01400383333333
-27.500098166666668	153.0139925
-27.500122666666666	153.01399883333335
-27.5001365	153.01400183333334
-27.500151666666667	153.014
-27.500163833333332	153.01400433333333
-27.5001605	153.0139905
-27.500165666666668	153.01398583333332
-27.50017933333333	153.01398633333332
-27.500193166666666	153.0139895
-27.500208666666666	153.01399716666666
-27.500232166666667	153.01400016666668
-27.500247333333334	153.01401083333334
-27.500242166666666	153.01400566666666
-27.500239666666666	153.01400133333334
-27.500247833333333	153.01400466666666
-27.500258	153.0140135
-27.5002515	153.0140055
-27.500259	153.01402
-27.500267833333332	153.01402733333333
-27.500261333333334	153.01402866666666
-27.500253666666666	153.01402716666666
-27.500251666666667	153.01403283333335
-27.500243166666667	153.01403
-27.500223666666667	153.014024
-27.500211166666666	153.01401683333333
-27.5002155	153.01402183333335
-27.500222333333333	153.01402833333333
-27.500226833333333	153.0140255
-27.500229	153.01401916666666
-27.500224166666666	153.014013
-27.500224333333332	153.01400466666666
-27.500222166666667	153.0140035
-27.500231833333334	153.01400583333333
-27.500210166666665	153.013988
-27.500202166666668	153.0139825
-27.500199833333333	153.013976
-27.500199666666667	153.01397516666665
-27.500196666666668	153.01397
-27.50018783333333	153.0139595
-27.500193666666668	153.01395016666666
-27.500195	153.01393716666666
-27.500194333333333	153.01393516666667
-27.500202166666668	153.01394516666667
-27.500207833333334	153.01394333333334
-27.500197333333332	153.01392916666666
-27.500226	153.0139365
-27.500253	153.01394816666667
-27.500284166666667	153.01395766666667
-27.5003165	153.01395416666668
-27.500333833333332	153.01396266666666
-27.500342333333332	153.013959
-27.500366	153.0139635
-27.500386333333335	153.0139725
-27.5004	153.01397216666666
-27.5003975	153.0139695
-27.500396833333333	153.013972
-27.500394833333335	153.013973
-27.500408833333335	153.0139835
-27.500380833333335	153.01395216666666
-27.500348333333335	153.01390933333334
-27.500348833333334	153.01390783333332
-27.50035	153.0139045
-27.500334	153.0138995
-27.500329166666667	153.01389716666668
-27.5003415	153.01390383333333
-27.50033833333333	153.01389283333333
-27.500354	153.01391383333333
-27.500355666666668	153.01393266666668
-27.5003395	153.01391966666668
-27.500326666666666	153.01393483333334
-27.500327666666667	153.013934
-27.500327166666665	153.01393516666667
-27.500306333333334	153.0139285
-27.500299333333334	153.01393066666665
-27.5002935	153.013922
-27.500289833333333	153.01391866666665
-27.500290666666668	153.01391866666665
-27.500297333333332	153.01392066666668
-27.500302833333333	153.01392083333334
-27.500295833333332	153.01391366666667
-27.500285	153.01390983333334
-27.50028	153.01392016666668
-27.500280666666665	153.013929
-27.500291666666666	153.01390733333332
-27.500297833333335	153.01391616666666
-27.500321166666666	153.01389283333333
-27.500322166666667	153.01389666666665
-27.500322	153.0139015
-27.500328666666668	153.0139105
-27.500325333333333	153.01392216666667
-27.500302166666668	153.01393416666667
-27.500306333333334	153.01395833333333
-27.500292333333334	153.013968
-27.50029	153.01397616666668
-27.500290666666668	153.0139805
-27.5002845	153.013987
-27.500290666666668	153.0139925
-27.500290833333334	153.01400066666667
-27.5002935	153.014017
-27.500288333333334	153.01401883333332
-27.5003145	153.01401483333333
-27.500324666666668	153.01401533333333
-27.500337666666667	153.01403983333333
-27.500335	153.0140575
-27.50034683333333	153.014076
-27.500347333333334	153.014081
-27.500336	153.014075
-27.5003115	153.01405866666667
-27.500260166666667	153.01403083333332
-27.500243	153.0140125
